"CB1 0SB",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SD",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SE",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SF",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SG",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SH",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SJ",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SL",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SN",10,531405,260070,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0SP",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SQ",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SR",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SS",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0ST",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SU",10,544914,258405,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 0SW",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0SX",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0SY",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0SZ",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TA",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TB",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TD",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TE",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TF",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TG",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TH",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TJ",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TL",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TN",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TP",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TQ",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TR",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TS",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TT",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TU",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TW",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TX",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TY",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0TZ",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UA",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UB",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UD",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UE",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UF",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UG",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UH",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UJ",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UL",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UN",10,531399,260061,"E92000001","E19000001","E18000006","E10000003","E07000012","E05002795"
"CB1 0UQ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0UR",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0UU",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0UW",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0UY",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0UZ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WB",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WF",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WJ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WL",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WQ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WR",50,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WS",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0WW",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0XD",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0XH",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0XN",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0XT",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0XU",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0XX",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YA",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YB",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YE",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YG",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YH",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YL",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YN",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YP",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YQ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YS",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YT",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YY",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0YZ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 0ZA",50,546881,258966,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002702"
"CB1 0ZY",50,546881,258966,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002702"
"CB1 0ZZ",50,546881,258966,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002702"
"CB1 1AH",10,545171,258702,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1AJ",10,545789,258503,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1AL",10,546044,258752,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1AN",10,546028,258755,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1AP",10,545628,258565,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1AQ",10,546042,258765,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1AZ",10,545710,258463,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1BA",10,545790,258313,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1BB",10,545846,258169,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BD",10,545829,258289,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BG",10,545867,258413,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1BH",10,545775,258280,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1BL",10,545961,258443,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BN",10,545973,258488,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BP",10,546015,258534,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BS",10,546037,258557,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BT",10,546109,258661,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BU",10,546171,258728,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BW",10,545992,258507,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BX",10,546173,258767,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1BY",10,546136,258722,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1DB",10,545936,258532,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DG",10,545847,258574,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DJ",10,545854,258532,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DP",10,545707,258519,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DR",10,545804,258508,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DS",10,545778,258469,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DT",10,545762,258426,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DU",10,545656,258437,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DW",10,545793,258350,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DX",10,545809,258379,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DY",10,545841,258409,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1DZ",10,545745,258398,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EA",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 1EE",10,545662,258321,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EG",10,545693,258382,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EH",10,545550,258380,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EJ",10,545582,258504,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EL",10,545651,258542,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EQ",10,545600,258375,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1ER",10,545675,258659,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1ES",10,545659,258513,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EW",10,545685,258626,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EX",10,545593,258588,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EY",10,545509,258575,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1EZ",10,545546,258653,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HA",10,545602,258707,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HE",10,545715,258673,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HL",10,546046,258721,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HP",10,545941,258753,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HQ",10,545727,258220,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HR",10,545911,258753,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HS",10,545751,258251,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HT",10,545844,258700,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HU",10,545885,258731,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HW",10,545969,258762,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HX",10,545792,258733,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1HZ",10,545996,258767,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JA",10,545820,258607,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JE",10,545566,258305,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JF",10,545712,258222,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JG",10,545687,258252,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JH",10,545415,258269,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JJ",10,545448,258333,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JL",10,545429,258386,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JN",10,545419,258427,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JP",10,545450,258440,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JR",10,545459,258472,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JS",10,545484,258520,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JT",10,545564,258468,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JU",10,545520,258425,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JW",10,545400,258492,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JX",10,545501,258433,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JY",10,545570,258528,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1JZ",10,545611,258527,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LA",10,545526,258697,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LB",10,545461,258707,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LD",10,545363,258713,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LE",10,545248,258708,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LF",10,545359,258672,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LG",10,545332,258676,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LH",10,545153,258702,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LJ",10,545246,258731,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LL",10,545107,258760,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LN",10,545249,258686,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LQ",10,545196,258769,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LR",10,545389,258684,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LS",10,545164,258719,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1LY",10,545580,257872,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 1NA",10,545687,258024,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1ND",10,545650,257962,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 1NE",10,545192,258360,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1NL",10,545067,258653,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1NP",10,545172,258446,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1PA",10,545033,258619,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1PN",10,545626,258265,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1PR",10,545579,258475,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1PS",10,545883,258669,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1PT",10,545941,258305,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1PW",10,545036,258654,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002709"
"CB1 1QA",10,546107,258489,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QB",10,546143,258598,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QD",10,546115,258590,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QE",10,546089,258582,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QF",10,546155,258552,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QG",10,546125,258541,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QH",10,546164,258505,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QJ",10,546136,258496,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1QQ",10,546098,258539,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 1WZ",10,546182,257043,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002706"
"CB1 2AA",10,545998,257056,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2AB",10,545920,258069,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AD",10,545913,258034,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AG",10,546266,257608,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AH",10,545987,258168,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AJ",10,546187,258037,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AL",10,545952,258115,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AN",10,546014,258081,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AP",10,546022,258006,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AQ",10,545890,258150,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AS",10,546064,257952,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AT",10,546279,257596,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AW",10,546112,257961,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AX",10,546084,258059,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AY",10,546119,258040,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2AZ",10,546352,257828,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BB",10,546257,257540,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BD",10,546240,257831,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BE",10,546238,257841,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BH",10,546255,257682,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BJ",10,546327,257712,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BL",10,546165,257509,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BP",10,545975,257100,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2BQ",10,546340,257777,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BU",10,546122,257635,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BX",10,546165,257758,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BY",10,546168,257606,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2BZ",10,546168,257534,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DE",10,546222,257751,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DG",10,546083,257750,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DJ",10,546064,257569,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DN",10,546066,257544,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DP",10,546009,257484,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DR",10,546166,257954,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DW",10,546050,257757,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DX",10,545922,257494,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DY",10,545928,257520,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2DZ",10,546021,257768,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EA",10,545998,257785,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EB",10,545649,257920,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2ED",10,545996,257826,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EE",10,546063,257818,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EF",10,546096,257679,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EH",10,545701,257846,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2EL",10,545804,258045,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EP",10,545669,257831,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2ET",10,545660,257782,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2EU",10,545552,257751,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2EW",10,545884,257978,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EX",10,545694,257635,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2EY",10,545620,257825,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2EZ",10,545726,257681,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2FA",10,546072,257098,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2FB",10,546026,257326,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2FD",10,546062,257560,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002711"
"CB1 2FE",10,546323,258822,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002702"
"CB1 2FF",10,545953,257075,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2FG",10,546073,257191,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
"CB1 2FH",10,546059,257155,"E92000001","E19000001","E18000006","E10000003","E07000008","E05002714"
